metric_id,vel_id,score_all_ssr_ajust,score_ajust_esatis_region,score_accueil_ssr_ajust,score_pec_ssr_ajust,score_lieu_ssr_ajust,score_repas_ssr_ajust,score_sortie_ssr_ajust,classement,evolution,participation,depot,annee,date_created,source
f088b194-8cfd-44a6-b29d-166aa6bca29b,6a83b567-7df0-4ea2-a15a-b27c905754f6,76.58,72.82,76.95,79.53,81.48,65.94,68.78,B,Non calculable,Facultatif,Oui,2024,,IQSS
f088b194-8cfd-44a6-b29d-166aa6bca29b,32cada33-d0b4-450c-9708-f7d580811544,76.58,72.82,76.95,79.53,81.48,65.94,68.78,B,Non calculable,Facultatif,Oui,2024,,IQSS
13f974cf-0abc-444d-8d76-60ec9e93d25b,655667a8-e59d-4e0d-9351-efc7e360ee8a,81.6,72.82,87.56,83.08,84.24,73.97,75.53,A,Stable,Obligatoire,Oui,2024,,IQSS
13f974cf-0abc-444d-8d76-60ec9e93d25b,20db979a-c7ae-480f-ad96-c6ac21851a24,81.6,72.82,87.56,83.08,84.24,73.97,75.53,A,Stable,Obligatoire,Oui,2024,,IQSS
444164c4-f1f5-4946-aa23-52e1899c1c30,02b37435-1253-43ef-a336-dc8dc7d23e5a,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
444164c4-f1f5-4946-aa23-52e1899c1c30,f409f96b-0ded-4fa5-8d92-f3a110920466,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
890b6adb-c496-4851-bd88-ce8da7594326,4fa6d370-b02b-411a-b04a-f3ddef300956,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
890b6adb-c496-4851-bd88-ce8da7594326,6ae7064b-9b73-465a-b649-c2e781566d42,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d706a7e8-f2b6-4820-a96d-1b5a0b376d52,734da3db-904e-400e-afca-f1899d9e83ee,72.37,72.82,74.88,76.8,70.38,67.03,64.28,C,Non calculable,Facultatif,Oui,2024,,IQSS
d706a7e8-f2b6-4820-a96d-1b5a0b376d52,24e02288-9277-424e-a582-21a05a019753,72.37,72.82,74.88,76.8,70.38,67.03,64.28,C,Non calculable,Facultatif,Oui,2024,,IQSS
47fc4573-8c7a-4e20-99e0-fc3ed92efacc,97adf95d-e2f3-49c2-b2fb-68bd94e72add,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
47fc4573-8c7a-4e20-99e0-fc3ed92efacc,0b5cdec6-e061-4a89-9a7f-710a5be91575,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
c2c1bae7-080a-4a8d-a8c5-f63287480913,7bf14e71-ddda-4f90-8cf8-3ae89fb54453,72.49,75.65,78.32,73.86,77.75,58.28,68.88,C,Non calculable,Facultatif,Oui,2024,,IQSS
c2c1bae7-080a-4a8d-a8c5-f63287480913,1b782b9f-86e5-40d4-accb-1fb8d66f957a,72.49,75.65,78.32,73.86,77.75,58.28,68.88,C,Non calculable,Facultatif,Oui,2024,,IQSS
645a7b96-1a76-461a-bd8c-e00241ae7f3e,41568afe-c9b9-4f37-b7fd-590b5832c8b4,73.23,75.65,77.06,77.14,80.86,52.12,64.23,B,Amélioration,Facultatif,Oui,2024,,IQSS
645a7b96-1a76-461a-bd8c-e00241ae7f3e,7a6e1f95-1548-4401-9a41-35ed67e63f72,73.23,75.65,77.06,77.14,80.86,52.12,64.23,B,Amélioration,Facultatif,Oui,2024,,IQSS
49039609-4d62-47ed-86b7-ac28627ddf59,0aa9d414-3f7c-4523-8fd6-d34768df84a9,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
49039609-4d62-47ed-86b7-ac28627ddf59,d0b62c67-6501-4c40-9efe-01aa882d03e2,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d19149f1-78c1-4240-8d0b-566893b4ae3a,fe7ccfa4-6f0e-4ab0-b053-7a1d5c4392f6,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d19149f1-78c1-4240-8d0b-566893b4ae3a,295ff799-a458-4478-a938-4b2f037c5f97,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
af48f44d-4599-426a-a017-f5dbd516b428,9c5a99f8-5d2b-4d38-8bb7-7672613d375d,77.42,75.65,86.76,83.97,70.32,57.7,74.86,A,Amélioration,Facultatif,Oui,2024,,IQSS
af48f44d-4599-426a-a017-f5dbd516b428,3ab1ea88-ab5d-42f1-b1be-a25257d7dea0,77.42,75.65,86.76,83.97,70.32,57.7,74.86,A,Amélioration,Facultatif,Oui,2024,,IQSS
7a71d46b-8645-4972-a300-d593e4e89d05,ee22a899-46ef-4ebf-9ba3-e4ff15ae2554,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
7a71d46b-8645-4972-a300-d593e4e89d05,766d0590-f099-4ff7-aab0-abcccadf87f2,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
01414b71-429c-4e0f-872f-db150b9887fb,546fe316-bbc4-43a5-a98e-0e8816175328,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
01414b71-429c-4e0f-872f-db150b9887fb,931176da-d082-42e1-b492-6f380de6ad8f,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
47aa90b1-534c-4301-ab80-7d0b4228096d,3c9380ee-f83f-48ac-a256-8b592ac0e00b,77.32,75.65,83.68,81.26,76.69,65.54,71.51,A,Stable,Obligatoire,Oui,2024,,IQSS
47aa90b1-534c-4301-ab80-7d0b4228096d,bfb28911-5ed2-40c7-8ce7-eea1cae36ec3,77.32,75.65,83.68,81.26,76.69,65.54,71.51,A,Stable,Obligatoire,Oui,2024,,IQSS
f5f63212-69bf-4b28-957c-807c59f29e24,063086e6-2b46-4575-b4dd-dde197440322,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
f5f63212-69bf-4b28-957c-807c59f29e24,b01e4a81-065f-4c9b-b522-cf4a0ab1cfdc,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
fc311a54-0071-4ca2-ba6b-48055f2a4c5b,de59d627-3097-4e11-bfad-b7b934a43386,70.79,75.65,77.02,75.37,71.55,53.22,64.57,C,Diminution,Facultatif,Oui,2024,,IQSS
fc311a54-0071-4ca2-ba6b-48055f2a4c5b,00a8b32a-aaad-409e-a5cf-05314b4a8282,70.79,75.65,77.02,75.37,71.55,53.22,64.57,C,Diminution,Facultatif,Oui,2024,,IQSS
501247f0-7338-4fd8-815a-61e19c70aff3,efb3444a-e1b2-4b83-8ab5-7ce04c2693bb,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
501247f0-7338-4fd8-815a-61e19c70aff3,0ab6fe73-398e-4915-b824-d918dfc74e7c,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
0bb22e7c-e249-44d4-8384-5f953313514e,55b28b20-b839-46b1-a734-6ce6ba9f7f89,72.75,72.82,78.52,75.45,76.11,63.95,63.48,C,Stable,Facultatif,Oui,2024,,IQSS
0bb22e7c-e249-44d4-8384-5f953313514e,caaeb527-90d0-4e90-b37c-e044a479cf38,72.75,72.82,78.52,75.45,76.11,63.95,63.48,C,Stable,Facultatif,Oui,2024,,IQSS
ca950631-d8cd-4fe6-9da2-5d6f060a8032,e80d79be-c100-471d-ae6c-8ea76fb2eec4,76.21,72.82,86.0,80.65,81.03,67.63,58.72,B,Stable,Obligatoire,Oui,2024,,IQSS
ca950631-d8cd-4fe6-9da2-5d6f060a8032,d159c853-f491-4bb2-b155-fdb3e564863c,76.21,72.82,86.0,80.65,81.03,67.63,58.72,B,Stable,Obligatoire,Oui,2024,,IQSS
c66de39d-da9d-441a-abcb-0f31cc1b6cf6,7f4a6bea-05fb-4b73-9279-758db2bac252,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
c66de39d-da9d-441a-abcb-0f31cc1b6cf6,5beb82ae-33cb-4e1a-80bb-afeb20b8bda5,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
6611a7c2-335e-478f-8f19-177e8ea217aa,5ee9a218-e4fd-47a9-8aaa-d91407ab9d1d,72.61,72.82,78.45,75.99,74.4,52.8,70.01,C,Non calculable,Facultatif,Oui,2024,,IQSS
6611a7c2-335e-478f-8f19-177e8ea217aa,f014b2fb-4a2c-4d5b-8598-ed6a7d5f0a7c,72.61,72.82,78.45,75.99,74.4,52.8,70.01,C,Non calculable,Facultatif,Oui,2024,,IQSS
8cdca81e-677d-42c4-8860-4b7a405a0619,f90b8561-df03-4f83-8b39-97eeeaff94f5,72.5,72.82,77.25,73.14,75.65,68.85,67.47,C,Non calculable,Facultatif,Oui,2024,,IQSS
8cdca81e-677d-42c4-8860-4b7a405a0619,32e960b8-5b87-4c19-9fef-639ae7c911a1,72.5,72.82,77.25,73.14,75.65,68.85,67.47,C,Non calculable,Facultatif,Oui,2024,,IQSS
6f7f39bc-95ed-4144-b20b-79e30e12f03c,fdcb2df4-a33f-46f0-a8a0-15fc0dd94f29,77.32,72.82,83.71,82.32,76.09,60.99,71.4,A,Stable,Obligatoire,Oui,2024,,IQSS
6f7f39bc-95ed-4144-b20b-79e30e12f03c,39b5c313-e832-4048-a174-f63da4cdb027,77.32,72.82,83.71,82.32,76.09,60.99,71.4,A,Stable,Obligatoire,Oui,2024,,IQSS
68e963bc-ec1a-437e-bc9c-98f1bce7c108,839077fd-c77d-43c6-9325-907a8a710eb8,77.48,72.82,85.73,84.06,76.48,50.16,72.7,A,Amélioration,Obligatoire,Oui,2024,,IQSS
68e963bc-ec1a-437e-bc9c-98f1bce7c108,e522a100-c318-4a05-a917-a9da9d5b70d4,77.48,72.82,85.73,84.06,76.48,50.16,72.7,A,Amélioration,Obligatoire,Oui,2024,,IQSS
f3525b98-2dfb-4d86-bbec-38ae622c6ae6,8e4d69a7-f927-4045-8ff2-634fcdcc1c41,,,,,,,,NR,,Obligatoire,Non,2024,,IQSS
f3525b98-2dfb-4d86-bbec-38ae622c6ae6,495a2b0d-1b7a-4a0a-8593-6fae16152577,,,,,,,,NR,,Obligatoire,Non,2024,,IQSS
f3408873-ba80-408a-8232-333015f56d4d,9985454a-029b-488c-9c5a-19fcd8f2ffd7,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
f3408873-ba80-408a-8232-333015f56d4d,d662f2c6-2e58-4868-ae74-709ee2de29d6,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
9445d6a6-6bba-4ea7-bb4f-bae003cba354,8bfe9178-c38b-4e59-a133-68a285fc1569,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
9445d6a6-6bba-4ea7-bb4f-bae003cba354,adcf83e8-ae2f-43e8-9c56-7eb07cb72fec,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
c6c8eb91-bdea-4d83-a16b-e4b3fca1a750,49010702-b67f-4d4b-a229-e1bcbea81153,69.98,72.82,75.48,71.99,78.95,48.4,64.33,C,Amélioration,Obligatoire,Oui,2024,,IQSS
c6c8eb91-bdea-4d83-a16b-e4b3fca1a750,7bccfb9c-32bf-4458-b24d-13a177ad39ed,69.98,72.82,75.48,71.99,78.95,48.4,64.33,C,Amélioration,Obligatoire,Oui,2024,,IQSS
19114888-13eb-4511-8d91-a7992b30a097,c68e8777-481c-438f-9182-07ba075a6976,80.11,72.82,85.77,81.76,81.07,80.94,71.18,A,Stable,Obligatoire,Oui,2024,,IQSS
19114888-13eb-4511-8d91-a7992b30a097,2fbaf1a0-4534-4be1-8441-a48c25564225,80.11,72.82,85.77,81.76,81.07,80.94,71.18,A,Stable,Obligatoire,Oui,2024,,IQSS
f0d4a62d-5eec-48fd-a0f7-3ca4ed42cb22,df1ebb6f-493c-4e4f-bc01-8cd2dff5c995,77.51,72.82,83.91,80.08,81.88,69.46,66.68,A,Stable,Obligatoire,Oui,2024,,IQSS
f0d4a62d-5eec-48fd-a0f7-3ca4ed42cb22,2352d554-278c-430e-9738-3d8d54981bda,77.51,72.82,83.91,80.08,81.88,69.46,66.68,A,Stable,Obligatoire,Oui,2024,,IQSS
372e8eb6-7252-4774-bb71-e7172290f711,bdf005ad-081f-40ae-9f4a-fe4d647942d0,77.89,72.82,82.26,80.96,81.99,69.23,67.54,A,Amélioration,Obligatoire,Oui,2024,,IQSS
372e8eb6-7252-4774-bb71-e7172290f711,54be5272-674b-4fd2-a2bd-c3f9d814f66c,77.89,72.82,82.26,80.96,81.99,69.23,67.54,A,Amélioration,Obligatoire,Oui,2024,,IQSS
fa1eee4f-4723-45dc-9f18-34fb37970606,8685b1fe-b6c0-4fd6-8bbe-69467fe4f1f2,75.78,72.82,83.44,81.43,72.96,57.22,70.51,B,Amélioration,Facultatif,Oui,2024,,IQSS
fa1eee4f-4723-45dc-9f18-34fb37970606,433486b8-4175-4a79-8164-2acc2daa86ed,75.78,72.82,83.44,81.43,72.96,57.22,70.51,B,Amélioration,Facultatif,Oui,2024,,IQSS
2b1041ff-ff3c-4955-9680-83b39729abc4,2e82db4c-5c4f-4279-b9a7-90c1841491e9,,,,,,,,NV,,Obligatoire,Oui,2024,,IQSS
2b1041ff-ff3c-4955-9680-83b39729abc4,e0b54e2b-024e-46c5-a006-9f09be62b593,,,,,,,,NV,,Obligatoire,Oui,2024,,IQSS
3181f052-a1ef-42e2-b927-657e5d1878b6,fdc96ea3-80e2-4528-9e2f-57c102f8ea30,66.63,72.82,70.3,68.81,73.74,57.19,56.22,D,Stable,Facultatif,Oui,2024,,IQSS
3181f052-a1ef-42e2-b927-657e5d1878b6,2fa681ba-0f97-484b-a6f0-f2fc9216cabc,66.63,72.82,70.3,68.81,73.74,57.19,56.22,D,Stable,Facultatif,Oui,2024,,IQSS
69c7fd2a-169f-4d29-b500-a5f8ee4c47c7,9d706fbc-46a2-41fe-8170-cf5bfba66ee6,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
69c7fd2a-169f-4d29-b500-a5f8ee4c47c7,27fcaf3a-dc73-4766-8a29-0ba6ec1991d5,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
3f1833e8-026a-405e-94ab-86fe11e57eff,803cbeaa-5e80-453a-b069-22410c353ab2,80.52,72.82,88.69,84.06,81.7,71.62,69.16,A,Non calculable,Facultatif,Oui,2024,,IQSS
3f1833e8-026a-405e-94ab-86fe11e57eff,bf16b527-5384-4724-9ce6-16124bf5f527,80.52,72.82,88.69,84.06,81.7,71.62,69.16,A,Non calculable,Facultatif,Oui,2024,,IQSS
e75803af-b329-4fcc-a5dd-9b8496214c8d,3cd61de2-52ff-4119-a85e-dcb13e19ec54,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
e75803af-b329-4fcc-a5dd-9b8496214c8d,fc7bc76e-8c65-445b-8ca8-6c560eba82fa,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
e9ce9139-69c2-4400-91d9-3763bf499c3c,27e6f6b8-1754-4d32-96a5-f8f60db5993e,76.45,72.82,82.08,80.83,80.85,49.77,72.22,B,Diminution,Obligatoire,Oui,2024,,IQSS
e9ce9139-69c2-4400-91d9-3763bf499c3c,ed4d84b9-9ec6-472e-a3dd-2985d6952dbc,76.45,72.82,82.08,80.83,80.85,49.77,72.22,B,Diminution,Obligatoire,Oui,2024,,IQSS
b559307a-c5b5-4d7d-b60f-1ea305cfa58c,864815f8-0623-4f28-89a0-eeb16234695b,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
b559307a-c5b5-4d7d-b60f-1ea305cfa58c,53183a53-abbc-426d-8d23-528e93d978e9,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
30ac8c13-1c7b-47d9-bb74-317b2b465edd,75a90e12-0637-46f4-ac4e-d4e31eae7899,77.91,77.94,83.88,80.58,78.73,69.09,71.53,A,Amélioration,Facultatif,Oui,2024,,IQSS
30ac8c13-1c7b-47d9-bb74-317b2b465edd,fe66f155-b3db-4c2f-9b18-17446d7dece7,77.91,77.94,83.88,80.58,78.73,69.09,71.53,A,Amélioration,Facultatif,Oui,2024,,IQSS
be8f33a1-cd3e-40c0-8569-b9e016c58efd,e0f2c270-8494-415b-a2ae-fbb3f462e4d7,83.5,77.94,90.04,86.18,80.4,78.98,79.06,A,Stable,Obligatoire,Oui,2024,,IQSS
be8f33a1-cd3e-40c0-8569-b9e016c58efd,ae642091-d3e0-4f32-a094-19d66da0bd04,83.5,77.94,90.04,86.18,80.4,78.98,79.06,A,Stable,Obligatoire,Oui,2024,,IQSS
6973cf24-798c-4216-9d27-e0bdb7e3d70b,7eac89d1-4c94-4c2b-8340-67a0f9c9325f,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
6973cf24-798c-4216-9d27-e0bdb7e3d70b,ac497323-beb9-4f49-86e2-b4c424e69c94,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
e1df663e-b8ef-4296-8ee4-b4b146c36ff8,51aa340a-a828-4b44-b4bc-52ec2abda387,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
e1df663e-b8ef-4296-8ee4-b4b146c36ff8,6bafa800-a2aa-42a3-9778-198eb9cfecdc,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
3ec28432-7c29-4993-afeb-c8d02a39dc1c,ab80b940-fa9e-46de-9e1d-a04d7608e959,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
3ec28432-7c29-4993-afeb-c8d02a39dc1c,371c8971-b46d-464a-a4d1-fdbc8c09ccca,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d8737f37-704e-439a-8a43-c143ded02b0f,9bce07ba-a902-4f70-af71-d5ba130a8ac9,82.91,78.07,91.01,87.35,81.73,56.82,83.95,A,Stable,Facultatif,Oui,2024,,IQSS
d8737f37-704e-439a-8a43-c143ded02b0f,92e7d9ca-3f51-4494-b76b-1f80ce7ed912,82.91,78.07,91.01,87.35,81.73,56.82,83.95,A,Stable,Facultatif,Oui,2024,,IQSS
322bb297-1af8-40de-9d17-140708bb471b,e1656538-fcd8-4266-8c7f-1c09cca7cbd1,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
322bb297-1af8-40de-9d17-140708bb471b,f78f1c00-8f23-4297-9107-32691df267fc,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d97a3a2e-649b-4282-83d3-8ae04f3e5b72,8a54e1e6-738e-4867-aaaa-ae49fccacfe6,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d97a3a2e-649b-4282-83d3-8ae04f3e5b72,e13b1495-ba28-416a-8edc-77566fb5f3f2,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
bfd8fbbb-e05a-493b-b5e3-7a44b1554fc3,3aa435bd-2db7-4841-ba34-994fa0465bed,76.67,76.05,85.04,83.7,73.59,51.72,71.45,A,Amélioration,Obligatoire,Oui,2024,,IQSS
bfd8fbbb-e05a-493b-b5e3-7a44b1554fc3,b7f4f7a0-f7cb-42c0-b9d3-69eca04d044d,76.67,76.05,85.04,83.7,73.59,51.72,71.45,A,Amélioration,Obligatoire,Oui,2024,,IQSS
f0e43db1-0fa4-4189-ab0e-f2eab725127a,84f96a03-479c-4e85-a6ea-2d7d61b376aa,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
f0e43db1-0fa4-4189-ab0e-f2eab725127a,dda8cc64-cfcb-443a-8614-81267890ad0e,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
066d5d9e-eb5b-4beb-b196-65de9c589a87,e1c007bd-1181-4989-b876-a0b2a7d4849e,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
066d5d9e-eb5b-4beb-b196-65de9c589a87,ac694839-b38d-4aae-bf30-ea7992446748,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
09a26e1f-07e8-41b7-b6bc-c2f73607faa3,d0b1cde8-2d6c-45da-9cec-30fdb5898e5a,71.57,76.05,77.96,73.64,72.57,68.89,63.69,C,Diminution,Facultatif,Oui,2024,,IQSS
09a26e1f-07e8-41b7-b6bc-c2f73607faa3,2dc48704-b73b-417d-95a5-9c951552cee3,71.57,76.05,77.96,73.64,72.57,68.89,63.69,C,Diminution,Facultatif,Oui,2024,,IQSS
778927b1-0621-4c09-a75c-18225176699d,2afdf5ec-7206-4702-b77a-0ab0674d6914,67.92,76.05,72.39,69.7,69.45,57.3,65.24,D,Non calculable,Obligatoire,Oui,2024,,IQSS
778927b1-0621-4c09-a75c-18225176699d,cb9c5f0d-1225-4bd5-be34-2aa4d1fc23b2,67.92,76.05,72.39,69.7,69.45,57.3,65.24,D,Non calculable,Obligatoire,Oui,2024,,IQSS
51dbd592-6d99-4a47-a6e9-c3bc650dd1e6,4c1a6573-cb43-44cf-a717-dc74f63ff16f,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
51dbd592-6d99-4a47-a6e9-c3bc650dd1e6,f8c422bb-4cb0-49af-aa4a-50fab7b51218,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
360e9ed1-9131-4c2e-aaed-b0d9af7cb1d6,b9811a86-41f6-4dc3-9266-3488942f1ba4,80.43,76.05,87.87,81.71,78.93,80.47,74.89,A,Stable,Obligatoire,Oui,2024,,IQSS
360e9ed1-9131-4c2e-aaed-b0d9af7cb1d6,5935ec48-84c2-44f3-a05b-5f8c7be3c5e5,80.43,76.05,87.87,81.71,78.93,80.47,74.89,A,Stable,Obligatoire,Oui,2024,,IQSS
23c76216-c30d-4eaa-b4b5-fc622b3fb9cf,3f7a1598-bd49-4818-81b6-5bbeacb24ead,70.72,76.05,78.62,73.53,79.46,53.35,58.86,C,Stable,Obligatoire,Oui,2024,,IQSS
23c76216-c30d-4eaa-b4b5-fc622b3fb9cf,a024b222-1eb7-4e5a-b4ba-bd2f37ff9b4e,70.72,76.05,78.62,73.53,79.46,53.35,58.86,C,Stable,Obligatoire,Oui,2024,,IQSS
42809dbe-10f9-4650-bcd1-df253f6a4afb,44fc275f-9c28-4f00-9e1d-4a58e5ec5b16,80.28,75.36,87.02,83.07,83.08,73.51,69.87,A,Stable,Obligatoire,Oui,2024,,IQSS
42809dbe-10f9-4650-bcd1-df253f6a4afb,cb4ba435-7bac-4ec1-a69a-14ee33334562,80.28,75.36,87.02,83.07,83.08,73.51,69.87,A,Stable,Obligatoire,Oui,2024,,IQSS
fb8738b7-0737-42c5-9bdd-987a0e5ec2e3,b43a1f7c-67c9-4b02-9695-96e989908f21,82.76,75.36,88.96,85.74,86.99,71.09,73.64,A,Stable,Facultatif,Oui,2024,,IQSS
fb8738b7-0737-42c5-9bdd-987a0e5ec2e3,7868aa81-0ed3-4d57-85d9-8db4c213328b,82.76,75.36,88.96,85.74,86.99,71.09,73.64,A,Stable,Facultatif,Oui,2024,,IQSS
7580d1fe-5019-40ca-83c9-a6702e64086c,58648926-e9a3-4be0-83d2-bf3dc7a7324c,75.03,75.36,79.26,74.65,79.06,73.39,70.88,B,Stable,Facultatif,Oui,2024,,IQSS
7580d1fe-5019-40ca-83c9-a6702e64086c,69309ddf-436a-45ee-b1d5-38a5996f27be,75.03,75.36,79.26,74.65,79.06,73.39,70.88,B,Stable,Facultatif,Oui,2024,,IQSS
f581fa8c-3592-415b-81d9-2c5a46718aae,6baa1f8c-7ca6-4c2f-b4b5-2bd9b3c9b81d,77.26,75.36,86.22,78.38,79.92,76.41,67.07,A,Amélioration,Obligatoire,Oui,2024,,IQSS
f581fa8c-3592-415b-81d9-2c5a46718aae,ac266628-59c6-4497-95f0-10322df9cbd3,77.26,75.36,86.22,78.38,79.92,76.41,67.07,A,Amélioration,Obligatoire,Oui,2024,,IQSS
990f8232-3379-41ac-aa22-d8fc69d1d9df,728ad67f-f95a-433b-a064-6000ce3730c0,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
990f8232-3379-41ac-aa22-d8fc69d1d9df,480f125f-3bbf-42d5-8adc-3b5d2c97e9e1,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
3aa56589-71d5-46d2-bf94-22d7edc9e404,c7923fce-c6cf-43c7-8b69-b5aab4379aa1,79.58,75.36,86.55,81.92,83.27,68.77,71.89,A,Stable,Obligatoire,Oui,2024,,IQSS
3aa56589-71d5-46d2-bf94-22d7edc9e404,deb110cb-7337-4b85-882b-a450f478aaa7,79.58,75.36,86.55,81.92,83.27,68.77,71.89,A,Stable,Obligatoire,Oui,2024,,IQSS
0e281125-8878-43f1-8cf5-9a3e77abd09f,2db2d73a-5f48-46c5-8533-48ae25718faf,81.53,75.36,89.42,83.97,81.44,67.42,80.13,A,Stable,Obligatoire,Oui,2024,,IQSS
0e281125-8878-43f1-8cf5-9a3e77abd09f,13319730-f1f2-4a35-9b6a-79dc17f9ee2c,81.53,75.36,89.42,83.97,81.44,67.42,80.13,A,Stable,Obligatoire,Oui,2024,,IQSS
01e22953-19e0-40ac-9dcc-de00753ad824,db902b3b-e950-46d7-b4e6-747b1ca7dc8e,76.72,75.36,82.92,80.49,80.03,70.85,61.99,A,Stable,Obligatoire,Oui,2024,,IQSS
01e22953-19e0-40ac-9dcc-de00753ad824,5e52e11d-ab70-4f1f-8e0e-4a98ed13904d,76.72,75.36,82.92,80.49,80.03,70.85,61.99,A,Stable,Obligatoire,Oui,2024,,IQSS
b35cb08e-62c7-4bbb-923c-dcc8d48205f1,c662d0b7-9794-42fa-8757-17fb2b4dc708,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
b35cb08e-62c7-4bbb-923c-dcc8d48205f1,7b1eb45f-00d5-4adc-be27-48ed2189e635,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
c856a52c-729a-4218-b475-84ce7dc667a2,216e9643-0cc8-492c-870b-a45690bf1c62,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
c856a52c-729a-4218-b475-84ce7dc667a2,c37bb0e3-1447-4d07-8304-5c97e2e15c2d,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
588410e4-5112-4762-94da-dd49d2fd2a75,35b5ddc9-bd34-4a2b-a082-430fe2425d41,74.54,75.36,79.76,77.79,76.08,68.73,64.15,B,Amélioration,Obligatoire,Oui,2024,,IQSS
588410e4-5112-4762-94da-dd49d2fd2a75,5ec3ca81-94cd-461d-82c2-8748c4ef4f4d,74.54,75.36,79.76,77.79,76.08,68.73,64.15,B,Amélioration,Obligatoire,Oui,2024,,IQSS
acc04342-7b76-445c-8951-56e22bbbb19b,222ba6cc-7d44-4d94-b537-80bfde79f67a,75.37,75.36,78.93,76.95,77.35,75.28,66.76,B,Amélioration,Obligatoire,Oui,2024,,IQSS
acc04342-7b76-445c-8951-56e22bbbb19b,daba8878-1cc2-4a43-99d3-fd21564b6439,75.37,75.36,78.93,76.95,77.35,75.28,66.76,B,Amélioration,Obligatoire,Oui,2024,,IQSS
4be96c61-de53-43cd-bcbe-fbd2e36b4f83,7cf5760a-ec31-4c23-a08d-1a4f71585b0f,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
4be96c61-de53-43cd-bcbe-fbd2e36b4f83,31addf07-079d-4376-8ed9-b0edbeedd02f,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
fe5a1707-2469-4124-abad-db328b137290,8828f9d1-8554-4b77-9644-8a8a8c7940f8,78.48,75.36,88.32,80.75,82.33,73.06,66.47,A,Stable,Facultatif,Oui,2024,,IQSS
fe5a1707-2469-4124-abad-db328b137290,96d4f3ad-67dc-465e-bc30-1d195f160747,78.48,75.36,88.32,80.75,82.33,73.06,66.47,A,Stable,Facultatif,Oui,2024,,IQSS
3b053735-5eec-4064-a87e-c9cb901d4ca6,c27d5313-e2c0-45f1-a4a5-979c5572a8ec,72.9,75.36,80.59,78.5,71.17,58.66,63.77,B,Stable,Obligatoire,Oui,2024,,IQSS
3b053735-5eec-4064-a87e-c9cb901d4ca6,83a2b7c8-f96b-4e9a-943d-019265670092,72.9,75.36,80.59,78.5,71.17,58.66,63.77,B,Stable,Obligatoire,Oui,2024,,IQSS
